document_id,customer_id,doc_type,created_at,title,language,format,content
D005197,C0928,tax_return,2025-02-23T20:55:18,Business Tax Return – Extract,en,markdown,"# Business Tax Return – Extract

Business: Urban Tech
Region: Alberta
Tax year: 2024

## Income

- Gross business income: 474,354 CAD

## Deductions and expenses

- Deductible expenses: 304,285 CAD
- Taxable income: 170,069 CAD

## Tax computation

- Applied tax rate: 23%
- Tax due: 39,115 CAD

## Remarks

- Values are consistent with financial statements provided by the client.
- Minor rounding differences may appear between this return and internal spreads.
"
D005198,C0928,bank_statement,2024-10-23T20:55:18,Bank Statement – Month 1,en,markdown,"# Bank Statement – Month 1

Business: Urban Tech
Region: Alberta

## Cash inflows

- Sales deposits: 36,232 CAD

## Cash outflows

- Payroll: 9,725 CAD
- Rent and occupancy: 3,633 CAD
- Operating expenses and suppliers: 3,823 CAD
- Loan payment: 1,952 CAD

## Month end summary

- Net cash flow (approximate): 17,099 CAD
- Overdraft events this month: No

These figures are a synthetic summary and do not include every transaction.
"
D005199,C0928,bank_statement,2024-04-26T20:55:18,Bank Statement – Month 2,en,markdown,"# Bank Statement – Month 2

Business: Urban Tech
Region: Alberta

## Cash inflows

- Sales deposits: 35,967 CAD

## Cash outflows

- Payroll: 10,350 CAD
- Rent and occupancy: 2,620 CAD
- Operating expenses and suppliers: 8,212 CAD
- Loan payment: 1,952 CAD

## Month end summary

- Net cash flow (approximate): 12,833 CAD
- Overdraft events this month: Yes

These figures are a synthetic summary and do not include every transaction.
"
D005200,C0928,underwriting_memo,2024-08-06T20:55:18,Underwriting Memo,en,markdown,"# Underwriting Memo

Business: Urban Tech
Loan product: Term Loan
Requested amount: 238,147 CAD
Reported annual revenue: 474,354 CAD
Internal risk rating: 10 (1 low risk, 10 high risk)
Delinquencies in last 12 months: 0

## Leverage and capacity

- Requested amount is moderate relative to reported revenue.
- Overall risk profile is elevated and may require additional conditions or collateral.

## Underwriting view

- Debt service capacity is assessed using synthetic cash flow estimates.
- Some figures differ slightly from the tax return because of rounding and timing.

## Forward looking comments

- There is a non trivial risk that the client may refinance or move their relationship if pricing is not competitive.
"
D005201,C0928,compliance_summary,2025-05-06T20:55:18,Compliance Summary,en,markdown,"# Compliance Summary

Business: Urban Tech
Region: Alberta
Relationship length: 8.1 years

## KYC and AML status

- This is an ongoing relationship with standard KYC and AML monitoring in place.
- No material AML issues have been highlighted in the synthetic data generated for this client.

## Behavioural notes

- Recent interactions suggest frustration with pricing and service levels, which may increase the chance of relationship exit.

This document is a synthetic representation suitable for testing and demonstration, not a real compliance assessment.
"
D005202,C0929,financial_statement,2023-10-01T20:56:44,Financial Statements – Summary,en,markdown,"# Financial Statements – Summary

Business: Blue Logistics
Industry: Construction
Reported annual revenue: 7,579,391 CAD

## Income Statement (simplified)

- Revenue: 7,579,391 CAD
- Cost of goods sold: 4,291,165 CAD
- Payroll: 1,687,935 CAD
- Rent and occupancy: 304,106 CAD
- Other operating expenses: 983,795 CAD

**EBITDA (approximate): 312,390 CAD**

## Notes

- Loan request under review: 186,370 CAD
- Figures are rounded and based on management provided statements.
"
D005203,C0929,tax_return,2024-07-03T20:56:44,Business Tax Return – Extract,en,markdown,"# Business Tax Return – Extract

Business: Blue Logistics
Region: Alberta
Tax year: 2024

## Income

- Gross business income: 7,579,391 CAD

## Deductions and expenses

- Deductible expenses: 5,186,335 CAD
- Taxable income: 2,393,056 CAD

## Tax computation

- Applied tax rate: 23%
- Tax due: 550,402 CAD

## Remarks

- Values are consistent with financial statements provided by the client.
- Minor rounding differences may appear between this return and internal spreads.
"
D005204,C0929,bank_statement,2024-10-20T20:56:44,Bank Statement – Month 1,en,markdown,"# Bank Statement – Month 1

Business: Blue Logistics
Region: Alberta

## Cash inflows

- Sales deposits: 800,498 CAD

## Cash outflows

- Payroll: 204,995 CAD
- Rent and occupancy: 54,032 CAD
- Operating expenses and suppliers: 150,922 CAD
- Loan payment: 1,733 CAD

## Month end summary

- Net cash flow (approximate): 388,816 CAD
- Overdraft events this month: Yes

These figures are a synthetic summary and do not include every transaction.
"
D005205,C0929,underwriting_memo,2024-02-17T20:56:44,Underwriting Memo,en,markdown,"# Underwriting Memo

Business: Blue Logistics
Loan product: Government-Backed Loan
Requested amount: 186,370 CAD
Reported annual revenue: 7,579,391 CAD
Internal risk rating: 9 (1 low risk, 10 high risk)
Delinquencies in last 12 months: 3

## Leverage and capacity

- Requested amount is conservative relative to reported revenue.
- Overall risk profile is elevated and may require additional conditions or collateral.

## Underwriting view

- Debt service capacity is assessed using synthetic cash flow estimates.
- Some figures differ slightly from the tax return because of rounding and timing.

## Forward looking comments

- There is a non trivial risk that the client may refinance or move their relationship if pricing is not competitive.
"
D005206,C0930,financial_statement,2024-05-09T20:58:43,Financial Statements – Summary,en,markdown,"# Financial Statements – Summary

Business: Urban Enterprises
Industry: Retail
Reported annual revenue: 210,873 CAD

## Income Statement (simplified)

- Revenue: 210,873 CAD
- Cost of goods sold: 119,653 CAD
- Payroll: 54,678 CAD
- Rent and occupancy: 22,054 CAD
- Other operating expenses: 37,890 CAD

**EBITDA (approximate): -23,402 CAD**

## Notes

- Loan request under review: 355,106 CAD
- Figures are rounded and based on management provided statements.
"
D005207,C0930,tax_return,2025-05-09T20:58:43,Business Tax Return – Extract,en,markdown,"# Business Tax Return – Extract

Business: Urban Enterprises
Region: Atlantic
Tax year: 2024

## Income

- Gross business income: 210,873 CAD

## Deductions and expenses

- Deductible expenses: 146,170 CAD
- Taxable income: 64,703 CAD

## Tax computation

- Applied tax rate: 18%
- Tax due: 11,646 CAD

## Remarks

- Values are consistent with financial statements provided by the client.
- Minor rounding differences may appear between this return and internal spreads.
"
D005208,C0930,bank_statement,2024-10-03T20:58:43,Bank Statement – Month 1,en,markdown,"# Bank Statement – Month 1

Business: Urban Enterprises
Region: Atlantic

## Cash inflows

- Sales deposits: 19,513 CAD

## Cash outflows

- Payroll: 5,670 CAD
- Rent and occupancy: 1,756 CAD
- Operating expenses and suppliers: 3,897 CAD
- Loan payment: 1,595 CAD

## Month end summary

- Net cash flow (approximate): 6,595 CAD
- Overdraft events this month: No

These figures are a synthetic summary and do not include every transaction.
"
D005209,C0930,bank_statement,2025-01-16T20:58:43,Bank Statement – Month 2,en,markdown,"# Bank Statement – Month 2

Business: Urban Enterprises
Region: Atlantic

## Cash inflows

- Sales deposits: 16,816 CAD

## Cash outflows

- Payroll: 5,758 CAD
- Rent and occupancy: 1,777 CAD
- Operating expenses and suppliers: 4,080 CAD
- Loan payment: 1,595 CAD

## Month end summary

- Net cash flow (approximate): 3,606 CAD
- Overdraft events this month: Yes

These figures are a synthetic summary and do not include every transaction.
"
D005210,C0930,underwriting_memo,2023-12-12T20:58:43,Underwriting Memo,en,markdown,"# Underwriting Memo

Business: Urban Enterprises
Loan product: Line of Credit
Requested amount: 355,106 CAD
Reported annual revenue: 210,873 CAD
Internal risk rating: 4 (1 low risk, 10 high risk)
Delinquencies in last 12 months: 1

## Leverage and capacity

- Requested amount is high relative to reported revenue.
- Risk profile is currently assessed as low.

## Underwriting view

- Debt service capacity is assessed using synthetic cash flow estimates.
- Some figures differ slightly from the tax return because of rounding and timing.

## Forward looking comments

- Client relationship appears stable and there may be room for future cross sell or upsell conversations.
"
D005211,C0931,tax_return,2024-01-31T20:59:49,Business Tax Return – Extract,en,markdown,"# Business Tax Return – Extract

Business: North Solutions
Region: Ontario
Tax year: 2024

## Income

- Gross business income: 67,715 CAD

## Deductions and expenses

- Deductible expenses: 48,617 CAD
- Taxable income: 19,098 CAD

## Tax computation

- Applied tax rate: 23%
- Tax due: 4,392 CAD

## Remarks

- Values are consistent with financial statements provided by the client.
- Minor rounding differences may appear between this return and internal spreads.
"
D005212,C0931,bank_statement,2024-09-29T20:59:49,Bank Statement – Month 1,en,markdown,"# Bank Statement – Month 1

Business: North Solutions
Region: Ontario

## Cash inflows

- Sales deposits: 5,445 CAD

## Cash outflows

- Payroll: 1,643 CAD
- Rent and occupancy: 614 CAD
- Operating expenses and suppliers: 824 CAD
- Loan payment: 610 CAD

## Month end summary

- Net cash flow (approximate): 1,754 CAD
- Overdraft events this month: No

These figures are a synthetic summary and do not include every transaction.
"
D005213,C0931,bank_statement,2025-04-18T20:59:49,Bank Statement – Month 2,en,markdown,"# Bank Statement – Month 2

Business: North Solutions
Region: Ontario

## Cash inflows

- Sales deposits: 3,974 CAD

## Cash outflows

- Payroll: 1,069 CAD
- Rent and occupancy: 445 CAD
- Operating expenses and suppliers: 442 CAD
- Loan payment: 610 CAD

## Month end summary

- Net cash flow (approximate): 1,408 CAD
- Overdraft events this month: No

These figures are a synthetic summary and do not include every transaction.
"
D005214,C0931,underwriting_memo,2024-06-28T20:59:49,Underwriting Memo,en,markdown,"# Underwriting Memo

Business: North Solutions
Loan product: Real Estate Loan
Requested amount: 127,002 CAD
Reported annual revenue: 67,715 CAD
Internal risk rating: 3 (1 low risk, 10 high risk)
Delinquencies in last 12 months: 0

## Leverage and capacity

- Requested amount is high relative to reported revenue.
- Risk profile is currently assessed as low.

## Underwriting view

- Debt service capacity is assessed using synthetic cash flow estimates.
- Some figures differ slightly from the tax return because of rounding and timing.

## Forward looking comments

- Client relationship appears stable and there may be room for future cross sell or upsell conversations.
"
D005215,C0931,compliance_summary,2024-01-07T20:59:49,Compliance Summary,en,markdown,"# Compliance Summary

Business: North Solutions
Region: Ontario
Relationship length: 3.5 years

## KYC and AML status

- This is an ongoing relationship with standard KYC and AML monitoring in place.
- No material AML issues have been highlighted in the synthetic data generated for this client.

## Behavioural notes

- Recent interactions do not indicate elevated AML concerns. Commercial discussions are focused on growth and product fit.

This document is a synthetic representation suitable for testing and demonstration, not a real compliance assessment.
"
D005216,C0932,financial_statement,2024-02-06T21:01:08,Financial Statements – Summary,en,markdown,"# Financial Statements – Summary

Business: Green Enterprises
Industry: Logistics
Reported annual revenue: 463,572 CAD

## Income Statement (simplified)

- Revenue: 463,572 CAD
- Cost of goods sold: 220,361 CAD
- Payroll: 118,687 CAD
- Rent and occupancy: 30,924 CAD
- Other operating expenses: 74,711 CAD

**EBITDA (approximate): 18,889 CAD**

## Notes

- Loan request under review: 397,152 CAD
- Figures are rounded and based on management provided statements.
"
D005217,C0932,tax_return,2024-09-18T21:01:08,Business Tax Return – Extract,en,markdown,"# Business Tax Return – Extract

Business: Green Enterprises
Region: Prairies
Tax year: 2024

## Income

- Gross business income: 463,572 CAD

## Deductions and expenses

- Deductible expenses: 334,536 CAD
- Taxable income: 129,036 CAD

## Tax computation

- Applied tax rate: 18%
- Tax due: 23,226 CAD

## Remarks

- Values are consistent with financial statements provided by the client.
- Minor rounding differences may appear between this return and internal spreads.
"
